questionId,sourceGroupIds,sourceId,recordKind,boundaryStatus,sourceFile,sourcePage,sourceBBox,questionImage,questionNumber,stem,options,answerKeySource,answerKeyPage,answerEvidence,correctAnswer,answerStatus,verificationMethod,publisher,grade,academicYear,semester,examType,questionType,coreConcept,commonTrap,publisherChapter,officialContentCodes,officialPerformanceCodes,candidateSkillIds,skillIds,alignmentStatus,alignmentConfidence,alignmentEvidence,includeDecision,reviewStatus
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q06,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-5,玩具店裡的一個海豚玩偶1895元，比機器人模型便宜490元，一個機器人模型多少元？請用1000、100、10和1畫畫看。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,1895+490=2385。與答案卷「2385元(圖略)」一致。,2385 元,verified,independent_calculation,康軒,G3,113,上,期中1,,,,康軒 G3 上 第2章 四位數的加減,"[""N-3-2""]",[],"[""G3-05-02""]","[""G3-05-02""]",direct,high,"[""1895+490=2385 三位數加法應用題，對應 G3-05-02""]",include,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q07,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-6-(1),安和購物中心的手錶標價，但百位、十位數被擋住了（2●●9元）。豆豆的爸爸想買這只手錶，請問：(1)爸爸最多可能要付多少元？,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,百位十位未知數取最大值9、9：2999。與答案卷「(2999)元」一致。,2999 元,verified,independent_calculation,康軒,G3,113,上,期中1,,,,康軒 G3 上 第1章 10000 以內的數,"[""N-3-1""]",[],"[""G3-01-02""]","[""G3-01-02""]",direct,high,"[""百位十位未知求最大/最小手錶標價，對應 G3-01-02""]",include,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q08,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-6-(2),(2)爸爸最少可能要付多少元？,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,百位十位未知數取最小值0、0：2009。與答案卷「(2009)元」一致。,2009 元,verified,independent_calculation,康軒,G3,113,上,期中1,,,,康軒 G3 上 第1章 10000 以內的數,"[""N-3-1""]",[],"[""G3-01-02""]","[""G3-01-02""]",direct,high,"[""同 q07：最少可能付多少元""]",include,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q09,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-7-(1),"有一隻毛毛蟲停在數線上40的位置（數線刻度0,10,20,...,100，每格10）。(1)毛毛蟲往右邊移動3格，會到數字( )。",[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,40+3×10=70。與答案卷「(70)」一致。,70,verified,independent_calculation,康軒,G3,113,上,期中1,,,,,"[""N-3-11""]",[],[],[],uncertain,low,"[""official N-3-11 整數數線；毛毛蟲數線移動題，康軒G3上章節表無獨立數線章節(該內容於翰林版列為第5章)，版本間單元不可互用，保留uncertain""]",uncertain_review,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q10,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-7-(2),(2)接著牠又往( )移動4格，最後到數字30。(填左邊或右邊),[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,70→30需減少40=4格×10，故往左邊移動。與答案卷「(左邊)」一致。,左邊,verified,independent_calculation,康軒,G3,113,上,期中1,,,,,"[""N-3-11""]",[],[],[],uncertain,low,"[""同 q09：數線移動方向判斷""]",uncertain_review,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q11,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-8-(1),下表是2023年1~5月在臺灣第一高峰「玉山」的月雨量統計表（1月62mm、2月4mm、3月9mm、4月74mm、5月301mm）。(1)一月的降雨量62毫米是( )公分( )毫米。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,62mm=60mm+2mm=6cm2mm。與答案卷「(6)(2)」一致。,6公分2毫米,verified,independent_calculation,康軒,G3,113,上,期中1,,,,康軒 G3 上 第3章 毫米,"[""N-3-12""]",[],"[""G3-09-02""]","[""G3-09-02""]",direct,high,"[""official N-3-12 長度"", ""publisher ('康軒', 'G3', '上', 3)"", ""skill G3-09-02「毫米和公分間的互相轉換」對應62毫米=6公分2毫米""]",include,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q12,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-8-(2),(2)四月的降雨量74毫米是( )公分( )毫米。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,74mm=7cm4mm。與答案卷「(7)(4)」一致。,7公分4毫米,verified,independent_calculation,康軒,G3,113,上,期中1,,,,康軒 G3 上 第3章 毫米,"[""N-3-12""]",[],"[""G3-09-02""]","[""G3-09-02""]",direct,high,"[""同 q11：74毫米轉換""]",include,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q13,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-8-(3),(3)五月的降雨量301毫米是( )公分( )毫米。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,301mm=30cm1mm。與答案卷「(30)(1)」一致。,30公分1毫米,verified,independent_calculation,康軒,G3,113,上,期中1,,,,康軒 G3 上 第3章 毫米,"[""N-3-12""]",[],"[""G3-09-02""]","[""G3-09-02""]",direct,high,"[""同 q11：301毫米轉換""]",include,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q14,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-8-(4),(4) 2023年1~5月在玉山測得的雨量中，雨量最高的月分和雨量最低的月分相差( )公分( )毫米。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,最高5月301mm，最低2月4mm，差=297mm=29cm7mm。與答案卷「(29)(7)」一致。,29公分7毫米,verified,independent_calculation,康軒,G3,113,上,期中1,,,,康軒 G3 上 第3章 毫米,"[""N-3-12""]",[],"[""G3-09-02""]","[""G3-09-02""]",direct,high,"[""最高最低雨量相差297毫米轉換，對應 G3-09-02""]",include,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q15,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-9-(1),想想看，□裡要填什麼數字呢？(1) 2□4□ + 4 2□7 = □205（直式加法，4個空格）,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,逐位驗算：2948+4257=7205，與各空格紅字9/8/5/7完全相符（已重新用直式加法驗算全式）。,2948+4257=7205（依序：百位9、個位8、十位5、千位7）,verified,independent_calculation,康軒,G3,113,上,期中1,,,,康軒 G3 上 第2章 四位數的加減,"[""N-3-2""]",[],"[""G3-05-02""]","[""G3-05-02""]",direct,high,"[""2948+4257=7205 直式加法填空，對應 G3-05-02""]",include,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q16,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-9-(2),(2) 6□04 - 1 7□5 = □729（直式減法，3個空格）,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,逐位驗算：6504-1775=4729，與各空格紅字5/7/4相符（已重新用直式減法驗算全式）。,6504-1775=4729（依序：百位5、十位7、千位4）,verified,independent_calculation,康軒,G3,113,上,期中1,,,,康軒 G3 上 第2章 四位數的加減,"[""N-3-2""]",[],"[""G3-05-03""]","[""G3-05-03""]",direct,high,"[""6504-1775=4729 直式減法填空，對應 G3-05-03""]",include,first_pass
G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::ql-q17,"[""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-1"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-2"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-3"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-4"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-5"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-6"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-7"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-8"", ""G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒::一-9""]",G3-康軒-113上-期中1-P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/questions/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G3-_-113_-_1-P01_R07_____3____113___1__/page-1.jpg,一-9-(3),(3) □2□ × 5 = 3615（直式乘法，2個空格）,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-3/康軒/answers/P01_R07_安和國小_新北市_3年級_數學_113上_期中1_康軒_答案卷.pdf,1,723×5=3615（已重新驗算）。與答案卷紅字7/3相符。,723×5=3615（依序：百位7、個位3）,verified,independent_calculation,康軒,G3,113,上,期中1,,,,康軒 G3 上 第4章 乘法,"[""N-3-3""]",[],"[""G3-02-03""]","[""G3-02-03""]",direct,high,"[""723x5=3615 三位數乘一位數，對應 G3-02-03""]",include,first_pass
